t;AMPAR;AMPAR_bulk;AMPAR_P831;AMPAR_P845;AMPAR_P845_P831;Anchor;J__01_AMPAR_Transport;J__02_AMPAR_Phospho845;J__03_AMPAR_P845_Dephospho;J__04_AMPAR_P831_Phospho845;J__05_AMPAR_P831_P45_Dephospho;J__06_AMPAR_P845_int;J__07_AMPAR_P845_P831_int;J__08_mAMPAR_P845_Phospho831;J__09_mAMPAR_P845_P831_Dephospho831;J__10_mAMPAR_Phospho845;J__11_mAMPAR_P845_Dephospho845;J__12_mAMPAR_sep;J__13_mAMPAR_P845_P831_Dephospho845;J__14_mAMPAR_Phospho831;J__15_mAMPAR_P831_Dephospho831;J__16_mAMPAR_P831_Phospho845;J__17_mAMPAR_P831_sep;mAMPAR;mAMPAR_P831;mAMPAR_p845;mAMPAR_p845_p831;PKA;PP1
2270.0;3.5951913533682736E-6;1.9998E-4;9.57181718818219E-7;6.002286013062576E-8;1.6638268174831732E-8;733.4133406604318;4.448646631726041E-9;1.0652685574766177E-7;9.681104598205484E-8;2.8361669961998823E-8;2.6835914970686177E-8;3.508838791526997E-7;5.49978828859999E-8;2.796945048142728E-7;2.4620612035493967E-7;5.255328101433755E-7;8.260284520591994E-7;1.903647248152337E-7;2.4620612035493967E-7;5.255328101433755E-7;5.04352375910657E-7;1.7077403007337462E-7;6.185959623981671E-8;4.759118120380842E-4;1.5464899059954175E-4;2.5328508806558603E-4;7.549367759237552E-5;0.018519;0.24999999999999997
2272.0;3.5951977050029315E-6;1.9998E-4;9.575551694718169E-7;6.002569141970488E-8;1.664448674338846E-8;733.413340353336;4.44229499706812E-9;1.065270439487765E-7;9.681561257557532E-8;2.8372735448595187E-8;2.684594491889437E-8;3.5072580467177324E-7;5.503544675052555E-8;2.79731802014808E-7;2.4629120614641356E-7;5.25729118834245E-7;8.261386020084225E-7;1.9043583441298069E-7;2.4629120614641356E-7;5.25729118834245E-7;5.04578890440768E-7;1.7085072835936537E-7;6.1887378756262E-8;4.760895860324517E-4;1.54718446890655E-4;2.5331886366125264E-4;7.55197673474979E-5;0.018519;0.24999999999999997
2274.0;3.5952040475680773E-6;1.9998E-4;9.579280877711476E-7;6.002851866666559E-8;1.6650696446802856E-8;733.413340046679;4.435952431922308E-9;1.0652723188115845E-7;9.682017264955242E-8;2.8383785161327532E-8;2.6855960568487032E-8;3.505679558658286E-7;5.507295710197044E-8;2.7976904596780783E-7;2.4637617062464904E-7;5.259251471050631E-7;8.262485947013157E-7;1.9050684243342222E-7;2.4637617062464904E-7;5.259251471050631E-7;5.048050816782158E-7;1.7092731717808568E-7;6.191512162027877E-8;4.762671060835555E-4;1.547878040506969E-4;2.533525910370434E-4;7.554581990453678E-5;0.018519;0.24999999999999997
2276.0;3.5952103810766694E-6;1.9998E-4;9.583004744705944E-7;6.003134187727881E-8;1.6656897297641305E-8;733.4133397404598;4.429618923330272E-9;1.065274195451916E-7;9.682472621329405E-8;2.839481912254853E-8;2.6865961939732522E-8;3.5041033241268235E-7;5.511041401593257E-8;2.798062367492921E-7;2.4646101396171366E-7;5.261208953572021E-7;8.263584303623888E-7;1.905777490219479E-7;2.4646101396171366E-7;5.261208953572021E-7;5.050309500836851E-7;1.7100379668552323E-7;6.19428248883704E-8;4.764443725548698E-4;1.54857062220926E-4;2.533862702618002E-4;7.557183531625284E-5;0.018519;0.24999999999999997
2278.0;3.5952167055416478E-6;1.9998E-4;9.586723303235012E-7;6.003416105730719E-8;1.6663089308452868E-8;733.4133394346777;4.4232944583518885E-9;1.0652760694125934E-7;9.682927327609486E-8;2.8405837354580056E-8;2.687594905287127E-8;3.5025293399061107E-7;5.514781756790757E-8;2.798433744351719E-7;2.4654573632943704E-7;5.263163639914548E-7;8.264681092158316E-7;1.9064855432373724E-7;2.4654573632943704E-7;5.263163639914548E-7;5.052564961172106E-7;1.7108016703744536E-7;6.197048861696058E-8;4.7662138580934307E-4;1.5492622154240142E-4;2.534199014042665E-4;7.559781363533372E-5;0.018519;0.24999999999999997
2280.0;3.595223020975933E-6;1.9998E-4;9.590436560821736E-7;6.003697621250514E-8;1.6669272491769276E-8;733.4133391293324;4.416979024066518E-9;1.0652779406974458E-7;9.683381384723607E-8;2.8416839879713233E-8;2.6885921928115733E-8;3.500957602783525E-7;5.5185167833289094E-8;2.7988045910124967E-7;2.4663033789941064E-7;5.265115534080343E-7;8.265776314855122E-7;1.9071925848375974E-7;2.4663033789941064E-7;5.265115534080343E-7;5.054817202381774E-7;1.7115642838939957E-7;6.199811286239327E-8;4.767981462093993E-4;1.5499528215598318E-4;2.534534845330873E-4;7.562375491439417E-5;0.018519;0.24999999999999997
2282.0;3.5952293273924283E-6;1.9998E-4;9.59414452497881E-7;6.003978734861882E-8;1.667544686010496E-8;733.4133388244228;4.410672607571307E-9;1.065279809310296E-7;9.683834793598576E-8;2.842782672020847E-8;2.689588058565049E-8;3.499388109551023E-7;5.5222464887367365E-8;2.7991749082321934E-7;2.467148188429888E-7;5.267064640065753E-7;8.26686997394979E-7;1.907898616467754E-7;2.467148188429888E-7;5.267064640065753E-7;5.057066229053225E-7;1.7123258089671396E-7;6.202569768093303E-8;4.7697465411693853E-4;1.5506424420233257E-4;2.5348701971680956E-4;7.564965920597608E-5;0.018519;0.24999999999999997
2284.0;3.595235624804018E-6;1.9998E-4;9.597847203208567E-7;6.004259447138621E-8;1.6681612425957092E-8;733.4133385199488;4.404375195981614E-9;1.065281675254962E-7;9.68428755515987E-8;2.8438797898295463E-8;2.6905825045632256E-8;3.497820857005176E-7;5.5259708805331907E-8;2.799544696766668E-7;2.467991793312882E-7;5.269010961861347E-7;8.267962071674603E-7;1.908603639573351E-7;2.467991793312882E-7;5.269010961861347E-7;5.059312045767352E-7;1.7130862471449723E-7;6.20532431287649E-8;4.7715090989333773E-4;1.5513310782191227E-4;2.5352050702388205E-4;7.56755265625486E-5;0.018519;0.24999999999999997
2286.0;3.5952419132235678E-6;1.9998E-4;9.601544603002993E-7;6.004539758653703E-8;1.6687769201805573E-8;733.4133382159094;4.398086776431856E-9;1.0652835385352556E-7;9.684739670331635E-8;2.8449753436173277E-8;2.691575532818991E-8;3.496255841947105E-7;5.52968996622688E-8;2.799913957370696E-7;2.46883419535189E-7;5.270954503451927E-7;8.269052610258655E-7;1.9093076555978062E-7;2.46883419535189E-7;5.270954503451927E-7;5.061554657098579E-7;1.7138455999763915E-7;6.208074926199468E-8;4.7732691389945153E-4;1.5520187315498668E-4;2.535539465226557E-4;7.570135703650825E-5;0.018519;0.24999999999999997
2288.0;3.5952481926639246E-6;1.9998E-4;9.605236731843753E-7;6.004819669979286E-8;1.6693917200113073E-8;733.4133379123042;4.391807336075084E-9;1.0652853991549833E-7;9.685191140036708E-8;2.8460693356010387E-8;2.6925671453424535E-8;3.494693061182526E-7;5.533403753316249E-8;2.800282690797974E-7;2.469675396253343E-7;5.272895268816538E-7;8.27014159192785E-7;1.9100106659824524E-7;2.469675396253343E-7;5.272895268816538E-7;5.063794067614877E-7;1.7146038690081094E-7;6.210821613664889E-8;4.775026664956131E-4;1.5527054034162222E-4;2.535873382813838E-4;7.572715068017893E-5;0.018519;0.24999999999999997
2290.0;3.5952544631379175E-6;1.9998E-4;9.608923597202185E-7;6.005099181686705E-8;1.670005643332505E-8;733.4133376091326;4.385536862082137E-9;1.0652872571179466E-7;9.6856419651966E-8;2.8471617679944656E-8;2.6935573441409442E-8;3.493132511521721E-7;5.537112249289577E-8;2.8006508978011223E-7;2.470515397721311E-7;5.274833261928472E-7;8.271229018904913E-7;1.9107126721665395E-7;2.470515397721311E-7;5.274833261928472E-7;5.066030281877762E-7;1.7153610557846524E-7;6.213564380867498E-8;4.7767816804163485E-4;1.5533910952168745E-4;2.536206823682219E-4;7.575290754581212E-5;0.018519;0.24999999999999997
2292.0;3.595260724658357E-6;1.9998E-4;9.612605206539323E-7;6.005378294346484E-8;1.6706186913869777E-8;733.4133373063937;4.379275341642488E-9;1.0652891124279415E-7;9.686092146731503E-8;2.848252643008343E-8;2.6945461312190234E-8;3.491574189779528E-7;5.540815461624947E-8;2.8010185791316837E-7;2.471354201457501E-7;5.276768486755281E-7;8.272314893409379E-7;1.9114136755872372E-7;2.471354201457501E-7;5.276768486755281E-7;5.068263304442313E-7;1.7161171618483677E-7;6.216303233394143E-8;4.778534188968093E-4;1.5540758083485356E-4;2.536539788512281E-4;7.577862768558685E-5;0.018519;0.24999999999999997
2294.0;3.595266977238035E-6;1.9998E-4;9.616281567305906E-7;6.005657008528323E-8;1.6712308654158337E-8;733.4133370040872;4.37302276196467E-9;1.0652909650887581E-7;9.686541685560294E-8;2.8493419628503533E-8;2.6955335085784797E-8;3.4900180927753465E-7;5.5445133977902566E-8;2.8013857355401257E-7;2.4721918091612643E-7;5.278700947258784E-7;8.273399217657624E-7;1.9121136776796392E-7;2.4721918091612643E-7;5.278700947258784E-7;5.070493139857173E-7;1.7168721887394227E-7;6.219038176823776E-8;4.780284194199098E-4;1.554759544205944E-4;2.536872277983632E-4;7.580431115160991E-5;0.018519;0.24999999999999997
2296.0;3.595273220889725E-6;1.9998E-4;9.619952686942393E-7;6.005935324801111E-8;1.6718421666584674E-8;733.4133367022124;4.3667791102745785E-9;1.0652928151041808E-7;9.686990582600532E-8;2.850429729725135E-8;2.6965194782183353E-8;3.488464217333108E-7;5.54820606524325E-8;2.8017523677758423E-7;2.4730282225295947E-7;5.280630647395079E-7;8.274481993862841E-7;1.9128126798767657E-7;2.4730282225295947E-7;5.280630647395079E-7;5.072719792664565E-7;1.717626137995812E-7;6.221769216727476E-8;4.782031699691914E-4;1.555442304181869E-4;2.5372042927749076E-4;7.582995799591583E-5;0.018519;0.24999999999999997
2298.0;3.5952794556261833E-6;1.9998E-4;9.623618572878973E-7;6.006213243732927E-8;1.67245259635256E-8;733.4133364007685;4.360544373816321E-9;1.0652946624779904E-7;9.687438838768477E-8;2.851515945834283E-8;2.6975040421348494E-8;3.486912560281306E-7;5.5518934714315174E-8;2.802118476587159E-7;2.473863443257137E-7;5.28255759111454E-7;8.275563224235068E-7;1.913510683609566E-7;2.473863443257137E-7;5.28255759111454E-7;5.074943267400292E-7;1.7183790111533552E-7;6.224496358668449E-8;4.7837767090239147E-4;1.556124089667112E-4;2.5375358335637737E-4;7.585556827046706E-5;0.018519;0.24999999999999997
2300.0;3.5952856814601457E-6;1.9998E-4;9.62727923253558E-7;6.006490765891031E-8;1.6730621557340818E-8;733.413336099755;4.3543185398539104E-9;1.0652965072139593E-7;9.687886454979064E-8;2.852600613376352E-8;2.6984872023215246E-8;3.4853631184529593E-7;5.555575623792569E-8;2.802484062721327E-7;2.4746974730361834E-7;5.284481782361844E-7;8.276642910981175E-7;1.914207690306923E-7;2.4746974730361834E-7;5.284481782361844E-7;5.077163568593752E-7;1.7191308097457047E-7;6.227219608202044E-8;4.7855192257673074E-4;1.5568049020505108E-4;2.537866901026927E-4;7.5881142027154E-5;0.018519;0.24999999999999997
2302.0;3.5952918984043318E-6;1.9998E-4;9.6309346733219E-7;6.006767891841877E-8;1.6736708460372948E-8;733.4133357991715;4.348101595667876E-9;1.0652983493158573E-7;9.688333432145922E-8;2.8536837345468625E-8;2.699468960769104E-8;3.4838158886856076E-7;5.559252529753751E-8;2.802849126924532E-7;2.475530313556683E-7;5.286403225075967E-7;8.277721056304884E-7;1.9149037013956556E-7;2.475530313556683E-7;5.286403225075967E-7;5.079380700767945E-7;1.719881535304345E-7;6.229938970875763E-8;4.7872592534891386E-4;1.5574847427189407E-4;2.538197495840096E-4;7.590667931779509E-5;0.018519;0.24999999999999997
2304.0;3.595298106471442E-6;1.9998E-4;9.634584902637395E-7;6.007044622151108E-8;1.674278668494753E-8;733.4133354990172;4.341893528557806E-9;1.065300188787447E-7;9.688779771181384E-8;2.8547653115383037E-8;2.7004493194655784E-8;3.482270867821338E-7;5.562924196732288E-8;2.803213669941892E-7;2.4763619665062393E-7;5.288321923190191E-7;8.278797662406763E-7;1.9155987183005212E-7;2.4763619665062393E-7;5.288321923190191E-7;5.081594668439483E-7;1.720631189358598E-7;6.232654452229273E-8;4.788996795751303E-4;1.558163613057318E-4;2.538527618678045E-4;7.593218019413695E-5;0.018519;0.24999999999999997
2306.0;3.5953043056741586E-6;1.9998E-4;9.638229927871297E-7;6.007320957383556E-8;1.6748856243373067E-8;733.4133351992913;4.335694325841076E-9;1.0653020256324867E-7;9.689225472996468E-8;2.8558453465401345E-8;2.701428280396191E-8;3.480728052706707E-7;5.566590632135323E-8;2.8035776925174604E-7;2.4771924335701163E-7;5.290237880632123E-7;8.279872731484233E-7;1.9162927424442201E-7;2.4771924335701163E-7;5.290237880632123E-7;5.08380547611859E-7;1.7213797734356236E-7;6.235366057794408E-8;4.79073185611055E-4;1.558841514448602E-4;2.538857270214571E-4;7.595764470785441E-5;0.018519;0.24999999999999997
2308.0;3.5953104960251455E-6;1.9998E-4;9.641869756402638E-7;6.007596898103249E-8;1.6754917147941034E-8;733.4133348999934;4.32950397485412E-9;1.0653038598547284E-7;9.689670538500895E-8;2.856923841738792E-8;2.7024058455434372E-8;3.479187440192826E-7;5.5702518433598896E-8;2.803941195394224E-7;2.4780217164312403E-7;5.292151101323695E-7;8.280946265731571E-7;1.9169857752473975E-7;2.4780217164312403E-7;5.292151101323695E-7;5.086013128309122E-7;1.7221272890604248E-7;6.238073793095191E-8;4.7924644381184937E-4;1.5595184482737975E-4;2.539186451122509E-4;7.598307291055065E-5;0.018519;0.24999999999999997
2310.0;3.5953166775370493E-6;1.9998E-4;9.645504395600253E-7;6.007872444873402E-8;1.6760969410925895E-8;733.4133346011228;4.323322462950313E-9;1.0653056914579195E-7;9.690114968603075E-8;2.8580007993176906E-8;2.703382016887069E-8;3.4776490271352725E-7;5.573907837792909E-8;2.8043041793141115E-7;2.4788498167702045E-7;5.294061589181173E-7;8.282018267339918E-7;1.9176778181286475E-7;2.4788498167702045E-7;5.294061589181173E-7;5.08821762950857E-7;1.7228737377558497E-7;6.240777663647835E-8;4.794194545321618E-4;1.5601944159119587E-4;2.539515162073732E-4;7.600846485375725E-5;0.018519;0.24999999999999997
2312.0;3.5953228502224976E-6;1.9998E-4;9.649133852822793E-7;6.008147598256433E-8;1.6767013044585142E-8;733.4133343026791;4.3171497775020866E-9;1.0653075204458014E-7;9.690558764210136E-8;2.8590762214572273E-8;2.7043567964041008E-8;3.476112810394154E-7;5.5775586228113824E-8;2.8046666450179867E-7;2.479676736265267E-7;5.295969348115174E-7;8.283088738497289E-7;1.9183688725045148E-7;2.479676736265267E-7;5.295969348115174E-7;5.09041898420807E-7;1.7236191210425942E-7;6.243477674960763E-8;4.795922181261287E-4;1.5608694187401907E-4;2.539843403739152E-4;7.603382058893428E-5;0.018519;0.24999999999999997
2314.0;3.5953290140940996E-6;1.9998E-4;9.652758135418744E-7;6.008422358813951E-8;1.6773048061159292E-8;733.4133340046615;4.310985905900086E-9;1.0653093468221104E-7;9.691001926227898E-8;2.8601501103347893E-8;2.7053301860688102E-8;3.4745787868340264E-7;5.581204205782071E-8;2.805028593245657E-7;2.4805024765923595E-7;5.297874382030664E-7;8.284157681388563E-7;1.9190589397895002E-7;2.4805024765923595E-7;5.297874382030664E-7;5.092617196892406E-7;1.724363440439204E-7;6.246173832534608E-8;4.79764734947375E-4;1.561543458133652E-4;2.540171176788723E-4;7.60591401674704E-5;0.018519;0.24999999999999997
2316.0;3.5953351691644477E-6;1.9998E-4;9.656377250726429E-7;6.008696727106763E-8;1.6779074472871927E-8;733.4133337070693;4.304830835551895E-9;1.0653111705905777E-7;9.691444455560887E-8;2.8612224681247493E-8;2.7063021878527425E-8;3.4730469533239715E-7;5.584844594061837E-8;2.8053900247358727E-7;2.481327039425086E-7;5.29977669482697E-7;8.285225098195499E-7;1.919748021396061E-7;2.481327039425086E-7;5.29977669482697E-7;5.094812272040028E-7;1.7251066974620801E-7;6.24886614186223E-8;4.799370053490152E-4;1.5622165354655575E-4;2.540498481891439E-4;7.608442364068297E-5;0.018519;0.24999999999999997
2318.0;3.5953413154461155E-6;1.9998E-4;9.659991206074026E-7;6.008970703694873E-8;1.6785092291929697E-8;733.4133334099021;4.298684553884158E-9;1.0653129917549291E-7;9.691886353112336E-8;2.862293296998476E-8;2.7072728037247122E-8;3.471517306737502E-7;5.588479794997369E-8;2.8057509402263265E-7;2.4821504264347293E-7;5.301676290397792E-7;8.286290991096737E-7;1.9204361187346155E-7;2.4821504264347293E-7;5.301676290397792E-7;5.097004214123054E-7;1.7258488936254776E-7;6.251554608428723E-8;4.8010902968365386E-4;1.5628886521071807E-4;2.540825319715341E-4;7.61096710598181E-5;0.018519;0.24999999999999997
2320.0;3.5953474529516583E-6;1.9998E-4;9.663600008779585E-7;6.009244289137488E-8;1.6791101530522358E-8;733.4133331131592;4.292547048341304E-9;1.0653148103188841E-7;9.69232761978419E-8;2.8633625991243373E-8;2.7082420356508093E-8;3.469989843952628E-7;5.5921098159254635E-8;2.8061113404536556E-7;2.4829726392902515E-7;5.303573172631209E-7;8.287355362267802E-7;1.9211232332135467E-7;2.4829726392902515E-7;5.303573172631209E-7;5.099193027607277E-7;1.7265900304415138E-7;6.25423923771143E-8;4.8028080830338666E-4;1.5635598094278574E-4;2.5411516909275116E-4;7.613488247605078E-5;0.018519;0.24999999999999997
2322.0;3.5953535816936137E-6;1.9998E-4;9.667203666151028E-7;6.00951748399301E-8;1.679710220082279E-8;733.41333281684;4.286418306385975E-9;1.0653166262861586E-7;9.692768256477101E-8;2.864430376667699E-8;2.7092098855944E-8;3.4684645618518233E-7;5.595734664172872E-8;2.806471226153446E-7;2.483793679658296E-7;5.305467345409686E-7;8.288418213881107E-7;1.9218093662392036E-7;2.483793679658296E-7;5.305467345409686E-7;5.101378716952179E-7;1.7273301094201663E-7;6.256920035179946E-8;4.8045234155980087E-4;1.5642300087949864E-4;2.541477596194082E-4;7.616005794048492E-5;0.018519;0.24999999999999997
2324.0;3.595359701684501E-6;1.9998E-4;9.670802185486176E-7;6.00979028881905E-8;1.6803094314986998E-8;733.413332520944;4.280298315498602E-9;1.0653184396604612E-7;9.693208264090437E-8;2.8654966317909335E-8;2.7101763555161316E-8;3.466941457321997E-7;5.599354347056275E-8;2.806830598060233E-7;2.4846135492031933E-7;5.307358812610084E-7;8.289479548105965E-7;1.9224945192159057E-7;2.4846135492031933E-7;5.307358812610084E-7;5.103561286610937E-7;1.7280691320692776E-7;6.259597006296136E-8;4.806236298039764E-4;1.564899251574034E-4;2.541803036180231E-4;7.618519750415346E-5;0.018519;0.24999999999999997
2326.0;3.5953658129368222E-6;1.9998E-4;9.67439557407275E-7;6.010062704172417E-8;1.6809077885154168E-8;733.4133322254704;4.274187063177401E-9;1.0653202504454966E-7;9.693647643522277E-8;2.866561366653423E-8;2.711141447373937E-8;3.46542052725452E-7;5.602968871882465E-8;2.8071894569075E-7;2.4854322495869626E-7;5.309247578103669E-7;8.290539367108584E-7;1.9231786935459456E-7;2.4854322495869626E-7;5.309247578103669E-7;5.105740741030429E-7;1.72880709989456E-7;6.262270156514142E-8;4.807946733864864E-4;1.5655675391285356E-4;2.542128011550186E-4;7.621030121801848E-5;0.018519;0.24999999999999997
2328.0;3.5953719154630613E-6;1.9998E-4;9.677983839188387E-7;6.010334730609124E-8;1.681505292344665E-8;733.4133319304186;4.268084536938377E-9;1.0653220586449642E-7;9.69408639566942E-8;2.867624583411559E-8;2.7121051631230338E-8;3.463901768545217E-7;5.606578245948165E-8;2.8075478034276834E-7;2.486249782469313E-7;5.311133645756119E-7;8.291597673052082E-7;1.9238618906295918E-7;2.486249782469313E-7;5.311133645756119E-7;5.10791708465125E-7;1.7295440143995947E-7;6.264939491280394E-8;4.809654726573979E-4;1.5662348728200982E-4;2.542452522967226E-4;7.623536913297129E-5;0.018519;0.24999999999999997
2330.0;3.595378009275684E-6;1.9998E-4;9.681566988100656E-7;6.010606368684392E-8;1.6821019441970008E-8;733.4133316357883;4.261990724315746E-9;1.0653238642625571E-7;9.694524521427377E-8;2.8686862842187525E-8;2.713067504715932E-8;3.462385178094332E-7;5.6101824765402296E-8;2.807905638352172E-7;2.4870661495076484E-7;5.313017019427533E-7;8.292654468096476E-7;1.9245441118650918E-7;2.4870661495076484E-7;5.313017019427533E-7;5.110090321907708E-7;1.7302798770858376E-7;6.267605016033614E-8;4.811360279662729E-4;1.5669012540084037E-4;2.54277657109368E-4;7.626040129983245E-5;0.018519;0.24999999999999997
2332.0;3.5953840943871377E-6;1.9998E-4;9.685145028067066E-7;6.010877618952645E-8;1.682697745281302E-8;733.4133313415786;4.2559056128619354E-9;1.065325667301964E-7;9.694962021690386E-8;2.8697464712254303E-8;2.714028474102435E-8;3.460870752806544E-7;5.613781570935445E-8;2.808262962411309E-7;2.4878813523570704E-7;5.314897702972442E-7;8.293709754398703E-7;1.9252253586486761E-7;2.4878813523570704E-7;5.314897702972442E-7;5.112260457227842E-7;1.73101468945262E-7;6.270266736204842E-8;4.81306339662169E-4;1.5675666840512102E-4;2.543100156590933E-4;7.628539776935195E-5;0.018519;0.24999999999999997
2334.0;3.5953901708098533E-6;1.9998E-4;9.688717966335075E-7;6.011148481967517E-8;1.6832926968047716E-8;733.4133310477889;4.249829190146314E-9;1.0653274677668679E-7;9.6953988973514E-8;2.870805146579044E-8;2.7149880732296445E-8;3.459358489590958E-7;5.6173755364007825E-8;2.8086197763343963E-7;2.4886953926703794E-7;5.316775700239811E-7;8.294763534112611E-7;1.9259056323745598E-7;2.4886953926703794E-7;5.316775700239811E-7;5.11442749503343E-7;1.7317484529971542E-7;6.272924657217425E-8;4.8147640809363993E-4;1.568231164304356E-4;2.543423280119423E-4;7.631035859220924E-5;0.018519;0.24999999999999997
2336.0;3.5953962385562428E-6;1.9998E-4;9.69228581014211E-7;6.01141895828185E-8;1.6838867999729383E-8;733.4133307544188;4.243761443756883E-9;1.0653292656609465E-7;9.695835149302104E-8;2.8718623124240724E-8;2.71594630404196E-8;3.4578483853610917E-7;5.6209643801931646E-8;2.808976080849688E-7;2.48950827209808E-7;5.318651015073054E-7;8.295815809388976E-7;1.9265849344349466E-7;2.48950827209808E-7;5.318651015073054E-7;5.116591439739997E-7;1.7324811692145336E-7;6.275578784487048E-8;4.8164623360873665E-4;1.568894696121762E-4;2.5437459423386445E-4;7.633528381901332E-5;0.018519;0.24999999999999997
